meter_id,timestamp,energy_kwh,voltage,current,power_factor,temperature,status,is_attack,attack_type
M004,2026-03-19 03:45:00,0.0982,227.36,1.774,0.974,30.0,normal,False,
M004,2026-03-19 04:00:00,0.074,230.93,1.41,0.909,26.1,normal,False,
M004,2026-03-19 04:15:00,0.0918,232.95,1.649,0.956,27.8,normal,False,
M004,2026-03-19 04:30:00,0.0787,233.09,1.538,0.878,28.7,normal,False,
M004,2026-03-19 04:45:00,0.1065,228.81,2.157,0.863,25.7,normal,False,
M004,2026-03-19 05:00:00,0.0303,225.67,0.551,0.974,30.7,normal,False,
M004,2026-03-19 05:15:00,0.0846,227.12,1.52,0.98,30.1,normal,False,
M004,2026-03-19 05:30:00,0.0473,233.2,0.929,0.873,29.4,normal,False,
M004,2026-03-19 05:45:00,0.0728,225.28,1.517,0.852,27.2,normal,False,
M004,2026-03-19 06:00:00,0.247,235.78,4.374,0.958,31.2,normal,False,
M004,2026-03-19 06:15:00,0.1817,226.73,3.469,0.924,27.8,normal,False,
M004,2026-03-19 06:30:00,0.1896,232.7,3.593,0.907,25.3,normal,False,
M004,2026-03-19 06:45:00,0.235,232.53,4.408,0.917,28.7,normal,False,
M004,2026-03-19 07:00:00,0.4697,239.55,8.734,0.898,30.4,normal,False,
M004,2026-03-19 07:15:00,0.36,224.17,7.09,0.906,29.7,normal,False,
M004,2026-03-19 07:30:00,0.3881,234.27,7.355,0.901,29.2,normal,False,
M004,2026-03-19 07:45:00,0.4222,231.02,8.279,0.883,29.1,normal,False,
M004,2026-03-19 08:00:00,0.3488,233.26,6.276,0.953,29.0,normal,False,
M004,2026-03-19 08:15:00,0.4014,229.86,7.276,0.96,29.1,normal,False,
M004,2026-03-19 08:30:00,0.4541,225.07,8.869,0.91,28.5,normal,False,
M004,2026-03-19 08:45:00,0.4621,228.35,9.456,0.856,30.4,normal,False,
M004,2026-03-19 09:00:00,0.3847,226.99,7.113,0.953,28.4,normal,False,
M004,2026-03-19 09:15:00,0.3338,227.34,6.105,0.962,29.1,normal,False,
M004,2026-03-19 09:30:00,0.4363,235.49,8.479,0.874,25.8,normal,False,
M004,2026-03-19 09:45:00,0.4917,232.13,9.739,0.87,29.7,normal,False,
M004,2026-03-19 10:00:00,0.0932,226.2,1.733,0.951,29.0,normal,False,
M004,2026-03-19 10:15:00,0.1649,228.01,2.955,0.979,28.1,normal,False,
M004,2026-03-19 10:30:00,0.2621,228.67,5.089,0.901,26.8,normal,False,
M004,2026-03-19 10:45:00,0.1434,230.5,2.555,0.974,29.1,normal,False,
M004,2026-03-19 11:00:00,0.2474,232.84,4.413,0.963,30.6,normal,False,
M004,2026-03-19 11:15:00,0.2131,231.83,4.01,0.917,26.3,normal,False,
M004,2026-03-19 11:30:00,0.2667,228.02,5.292,0.884,28.5,normal,False,
M004,2026-03-19 11:45:00,0.2551,233.47,4.9,0.892,29.2,normal,False,
M004,2026-03-19 12:00:00,0.0949,233.06,1.87,0.871,31.0,normal,False,
M004,2026-03-19 12:15:00,0.1252,234.05,2.503,0.855,27.0,normal,False,
M004,2026-03-19 12:30:00,0.1633,226.53,3.33,0.866,29.5,normal,False,
M004,2026-03-19 12:45:00,0.1602,233.24,2.815,0.976,25.9,normal,False,
M004,2026-03-19 13:00:00,0.0908,229.48,1.691,0.936,30.3,normal,False,
M004,2026-03-19 13:15:00,0.2432,226.92,4.939,0.868,28.8,normal,False,
M004,2026-03-19 13:30:00,0.2321,231.32,4.43,0.906,25.5,normal,False,
M004,2026-03-19 13:45:00,0.1447,232.43,2.666,0.934,30.2,normal,False,
M004,2026-03-19 14:00:00,0.1571,230.31,2.854,0.956,25.4,normal,False,
M004,2026-03-19 14:15:00,0.1936,228.3,3.703,0.916,30.5,normal,False,
M004,2026-03-19 14:30:00,0.2335,227.39,4.605,0.892,30.8,normal,False,
M004,2026-03-19 14:45:00,0.2093,229.64,4.069,0.896,29.9,normal,False,
M004,2026-03-19 15:00:00,0.251,226.64,5.169,0.857,31.6,normal,False,
M004,2026-03-19 15:15:00,0.2199,227.94,4.149,0.93,28.1,normal,False,
M004,2026-03-19 15:30:00,0.1481,229.05,2.743,0.943,24.3,normal,False,
M004,2026-03-19 15:45:00,0.1397,229.5,2.841,0.857,26.9,normal,False,
M004,2026-03-19 16:00:00,0.2155,230.39,4.223,0.886,29.1,normal,False,
M004,2026-03-19 16:15:00,0.1227,227.43,2.422,0.891,27.1,normal,False,
M004,2026-03-19 16:30:00,0.1075,227.87,1.976,0.955,28.8,normal,False,
M004,2026-03-19 16:45:00,0.1011,228.9,1.95,0.906,27.1,normal,False,
M004,2026-03-19 17:00:00,0.1537,228.72,3.062,0.878,30.4,normal,False,
M004,2026-03-19 17:15:00,0.1777,230.34,3.499,0.882,27.6,normal,False,
M004,2026-03-19 17:30:00,0.1977,234.24,3.836,0.88,29.4,normal,False,
M004,2026-03-19 17:45:00,0.1734,224.89,3.253,0.948,29.9,normal,False,
M004,2026-03-19 18:00:00,0.4271,235.84,7.789,0.93,30.0,normal,False,
M004,2026-03-19 18:15:00,0.3869,228.09,7.046,0.963,28.3,normal,False,
M004,2026-03-19 18:30:00,0.4647,224.61,9.69,0.854,29.7,normal,False,
M004,2026-03-19 18:45:00,0.2703,229.29,5.395,0.874,27.3,normal,False,
M004,2026-03-19 19:00:00,0.3296,229.41,5.87,0.979,25.6,normal,False,
M004,2026-03-19 19:15:00,0.4796,225.27,9.666,0.881,26.3,normal,False,
M004,2026-03-19 19:30:00,0.305,222.83,5.781,0.947,27.5,normal,False,
M004,2026-03-19 19:45:00,0.3233,226.85,6.15,0.927,30.5,normal,False,
M004,2026-03-19 20:00:00,0.4136,226.56,8.233,0.887,29.5,normal,False,
M004,2026-03-19 20:15:00,0.3254,227.35,6.243,0.917,28.8,normal,False,
M004,2026-03-19 20:30:00,0.2897,234.42,5.468,0.904,26.3,normal,False,
M004,2026-03-19 20:45:00,0.3331,235.0,6.421,0.883,29.9,normal,False,
M004,2026-03-19 21:00:00,0.3374,231.13,6.65,0.878,28.7,normal,False,
M004,2026-03-19 21:15:00,0.4172,229.71,8.154,0.891,30.3,normal,False,
M004,2026-03-19 21:30:00,0.42,229.7,8.274,0.884,27.9,normal,False,
M004,2026-03-19 21:45:00,0.3205,231.98,5.674,0.974,27.0,normal,False,
M004,2026-03-19 22:00:00,0.1593,236.13,2.889,0.934,29.1,normal,False,
M004,2026-03-19 22:15:00,0.253,229.28,4.937,0.894,28.1,normal,False,
M004,2026-03-19 22:30:00,0.1784,228.86,3.3,0.945,29.4,normal,False,
M004,2026-03-19 22:45:00,0.159,230.44,2.927,0.943,28.2,normal,False,
M004,2026-03-19 23:00:00,0.2379,233.96,4.392,0.926,31.2,normal,False,
M004,2026-03-19 23:15:00,0.2277,226.37,4.373,0.92,28.0,normal,False,
M004,2026-03-19 23:30:00,0.2247,228.48,4.18,0.941,27.4,normal,False,
M004,2026-03-19 23:45:00,0.1385,228.42,2.677,0.906,26.5,normal,False,
M004,2026-03-20 00:00:00,0.0609,232.47,1.12,0.936,28.0,normal,False,
M004,2026-03-20 00:15:00,0.0504,230.16,1.026,0.854,24.0,normal,False,
M004,2026-03-20 00:30:00,0.1014,232.53,1.834,0.951,26.5,normal,False,
M004,2026-03-20 00:45:00,0.0925,230.48,1.865,0.861,26.0,normal,False,
M004,2026-03-20 01:00:00,0.0904,225.69,1.699,0.943,28.4,normal,False,
M004,2026-03-20 01:15:00,0.0478,229.64,0.945,0.881,26.5,normal,False,
M004,2026-03-20 01:30:00,0.1035,233.49,1.822,0.973,24.7,normal,False,
M004,2026-03-20 01:45:00,0.0534,226.4,0.971,0.972,27.6,normal,False,
M004,2026-03-20 02:00:00,0.0901,227.64,1.634,0.969,26.3,normal,False,
M004,2026-03-20 02:15:00,0.0664,237.01,1.181,0.949,30.0,normal,False,
M004,2026-03-20 02:30:00,0.1025,229.06,1.998,0.896,30.7,normal,False,
M004,2026-03-20 02:45:00,0.0355,233.33,0.709,0.858,27.2,normal,False,
M004,2026-03-20 03:00:00,0.0663,229.25,1.237,0.935,28.4,normal,False,
M004,2026-03-20 03:15:00,0.1029,232.5,2.023,0.875,29.3,normal,False,
M004,2026-03-20 03:30:00,0.0244,229.3,0.469,0.907,27.3,normal,False,
M004,2026-03-20 03:45:00,0.0612,229.6,1.253,0.851,26.2,normal,False,
M004,2026-03-20 04:00:00,0.0395,226.93,0.728,0.956,27.9,normal,False,
M004,2026-03-20 04:15:00,0.0361,229.42,0.69,0.912,31.8,normal,False,
M004,2026-03-20 04:30:00,0.0761,227.04,1.48,0.906,25.0,normal,False,
M004,2026-03-20 04:45:00,0.0789,228.11,1.429,0.968,27.1,normal,False,
M004,2026-03-20 05:00:00,0.0185,228.86,0.356,0.907,27.5,normal,False,
M004,2026-03-20 05:15:00,0.0647,229.34,1.189,0.949,29.9,normal,False,
M004,2026-03-20 05:30:00,0.0351,230.31,0.637,0.957,27.1,normal,False,
M004,2026-03-20 05:45:00,0.0989,223.66,2.047,0.864,29.3,normal,False,
M004,2026-03-20 06:00:00,0.2102,232.66,3.89,0.929,27.5,normal,False,
M004,2026-03-20 06:15:00,0.2446,235.18,4.685,0.888,29.2,normal,False,
M004,2026-03-20 06:30:00,0.1806,230.19,3.415,0.919,28.0,normal,False,
M004,2026-03-20 06:45:00,0.226,232.74,4.532,0.857,31.3,normal,False,
M004,2026-03-20 07:00:00,0.4732,234.69,8.863,0.91,28.3,normal,False,
M004,2026-03-20 07:15:00,0.4156,234.66,8.023,0.883,27.0,normal,False,
M004,2026-03-20 07:30:00,0.4319,232.17,8.38,0.888,26.8,normal,False,
M004,2026-03-20 07:45:00,0.3327,231.74,6.109,0.94,29.5,normal,False,
M004,2026-03-20 08:00:00,0.4779,228.31,9.429,0.888,27.1,normal,False,
M004,2026-03-20 08:15:00,0.3387,234.25,6.535,0.885,26.4,normal,False,
M004,2026-03-20 08:30:00,0.3343,225.36,6.615,0.897,29.1,normal,False,
M004,2026-03-20 08:45:00,0.283,229.59,5.131,0.961,29.1,normal,False,
M004,2026-03-20 09:00:00,0.3892,227.66,7.275,0.94,27.3,normal,False,
M004,2026-03-20 09:15:00,0.4871,229.69,9.425,0.9,28.4,normal,False,
M004,2026-03-20 09:30:00,0.3586,229.51,7.284,0.858,31.3,normal,False,
M004,2026-03-20 09:45:00,0.4772,235.2,8.661,0.937,26.3,normal,False,
M004,2026-03-20 10:00:00,0.1001,231.06,1.863,0.93,26.6,normal,False,
M004,2026-03-20 10:15:00,0.0901,235.96,1.748,0.874,27.4,normal,False,
M004,2026-03-20 10:30:00,0.2432,228.86,4.517,0.941,30.0,normal,False,
M004,2026-03-20 10:45:00,0.2317,226.91,4.459,0.916,25.8,normal,False,
M004,2026-03-20 11:00:00,0.1949,226.86,3.683,0.933,30.4,normal,False,
M004,2026-03-20 11:15:00,0.1684,228.57,3.372,0.874,30.2,normal,False,
M004,2026-03-20 11:30:00,0.0983,229.84,1.927,0.888,25.5,normal,False,
M004,2026-03-20 11:45:00,0.1319,227.6,2.531,0.916,28.9,normal,False,
M004,2026-03-20 12:00:00,0.1597,223.08,3.099,0.924,29.2,normal,False,
M004,2026-03-20 12:15:00,0.1047,225.33,2.049,0.907,27.2,normal,False,
M004,2026-03-20 12:30:00,0.1617,234.91,3.046,0.904,31.4,normal,False,
M004,2026-03-20 12:45:00,0.1227,231.6,2.425,0.874,28.7,normal,False,
M004,2026-03-20 13:00:00,0.1024,227.98,2.019,0.89,25.4,normal,False,
M004,2026-03-20 13:15:00,0.2402,224.24,4.399,0.974,28.4,normal,False,
M004,2026-03-20 13:30:00,0.1125,228.8,2.287,0.86,27.5,normal,False,
M004,2026-03-20 13:45:00,0.2253,233.92,4.06,0.949,26.7,normal,False,
M004,2026-03-20 14:00:00,0.1328,238.73,2.311,0.963,33.2,normal,False,
M004,2026-03-20 14:15:00,0.0946,232.56,1.847,0.881,27.8,normal,False,
M004,2026-03-20 14:30:00,0.1146,223.91,2.247,0.911,29.9,normal,False,
M004,2026-03-20 14:45:00,0.2376,237.33,4.52,0.886,34.0,normal,False,
M004,2026-03-20 15:00:00,0.2327,227.0,4.597,0.892,30.0,normal,False,
M004,2026-03-20 15:15:00,0.232,225.94,4.579,0.897,25.1,normal,False,
M004,2026-03-20 15:30:00,0.1191,233.82,2.229,0.914,27.4,normal,False,
M004,2026-03-20 15:45:00,0.1725,228.83,3.523,0.856,27.8,normal,False,
M004,2026-03-20 16:00:00,0.0925,220.96,1.89,0.886,27.8,normal,False,
M004,2026-03-20 16:15:00,0.2682,234.62,5.214,0.877,27.6,normal,False,
M004,2026-03-20 16:30:00,0.1345,230.54,2.485,0.939,25.5,normal,False,
M004,2026-03-20 16:45:00,0.1461,232.35,2.888,0.871,27.4,normal,False,
M004,2026-03-20 17:00:00,0.2121,226.74,4.098,0.913,26.6,normal,False,
M004,2026-03-20 17:15:00,0.1316,236.97,2.438,0.911,24.5,normal,False,
M004,2026-03-20 17:30:00,0.1837,231.75,3.73,0.85,24.8,normal,False,
M004,2026-03-20 17:45:00,0.1637,231.79,3.214,0.879,26.9,normal,False,
M004,2026-03-20 18:00:00,0.4385,231.73,8.336,0.908,28.1,normal,False,
M004,2026-03-20 18:15:00,0.4589,230.72,8.401,0.947,28.6,normal,False,
M004,2026-03-20 18:30:00,0.4337,230.13,8.489,0.888,25.0,normal,False,
M004,2026-03-20 18:45:00,0.2743,226.57,5.369,0.902,30.1,normal,False,
M004,2026-03-20 19:00:00,0.334,227.85,6.373,0.92,28.0,normal,False,
M004,2026-03-20 19:15:00,0.2744,226.24,5.615,0.864,26.7,normal,False,
M004,2026-03-20 19:30:00,0.4736,236.2,8.303,0.966,31.3,normal,False,
M004,2026-03-20 19:45:00,0.4749,231.78,8.502,0.964,29.7,normal,False,
M004,2026-03-20 20:00:00,0.4671,230.89,8.59,0.942,28.4,normal,False,
M004,2026-03-20 20:15:00,0.3533,236.47,6.662,0.897,27.4,normal,False,
M004,2026-03-20 20:30:00,0.456,227.13,8.348,0.962,27.6,normal,False,
M004,2026-03-20 20:45:00,0.3239,228.31,5.844,0.971,30.1,normal,False,
M004,2026-03-20 21:00:00,0.3193,227.31,6.292,0.893,28.3,normal,False,
M004,2026-03-20 21:15:00,0.3491,231.15,6.928,0.872,28.6,normal,False,
M004,2026-03-20 21:30:00,0.3441,225.8,6.471,0.942,29.1,normal,False,
M004,2026-03-20 21:45:00,0.3608,230.5,6.98,0.897,29.5,normal,False,
M004,2026-03-20 22:00:00,0.2195,231.46,4.291,0.884,29.4,normal,False,
M004,2026-03-20 22:15:00,0.1651,222.35,3.337,0.89,26.6,normal,False,
M004,2026-03-20 22:30:00,0.2255,233.26,3.962,0.976,26.9,normal,False,
M004,2026-03-20 22:45:00,0.1826,233.51,3.641,0.859,27.5,normal,False,
M004,2026-03-20 23:00:00,0.1068,227.65,1.967,0.954,24.5,normal,False,
M004,2026-03-20 23:15:00,0.2565,228.4,5.116,0.878,35.1,normal,False,
M004,2026-03-20 23:30:00,0.1712,229.37,3.404,0.877,29.9,normal,False,
M004,2026-03-20 23:45:00,0.1507,238.79,2.786,0.906,29.2,normal,False,
M004,2026-03-21 00:00:00,0.0863,236.21,1.519,0.962,30.3,normal,False,
M004,2026-03-21 00:15:00,0.0959,231.79,1.755,0.943,26.0,normal,False,
M004,2026-03-21 00:30:00,0.0311,228.78,0.57,0.954,29.2,normal,False,
M004,2026-03-21 00:45:00,0.0325,227.71,0.635,0.899,29.4,normal,False,
M004,2026-03-21 01:00:00,0.0309,229.25,0.575,0.938,26.7,normal,False,
M004,2026-03-21 01:15:00,0.0265,232.48,0.476,0.957,29.0,normal,False,
M004,2026-03-21 01:30:00,0.1065,231.77,2.065,0.89,28.7,normal,False,
M004,2026-03-21 01:45:00,0.0559,228.15,1.023,0.958,28.3,normal,False,
M004,2026-03-21 02:00:00,0.0202,227.8,0.417,0.851,31.6,normal,False,
M004,2026-03-21 02:15:00,0.0441,230.97,0.816,0.936,28.3,normal,False,
M004,2026-03-21 02:30:00,0.0669,229.01,1.367,0.855,26.6,normal,False,
M004,2026-03-21 02:45:00,0.0866,231.13,1.593,0.941,26.2,normal,False,
M004,2026-03-21 03:00:00,0.051,234.54,0.995,0.874,29.8,normal,False,
M004,2026-03-21 03:15:00,0.0721,227.17,1.458,0.871,31.1,normal,False,
M004,2026-03-21 03:30:00,0.0438,229.34,0.884,0.864,29.7,normal,False,
M004,2026-03-21 03:45:00,0.0254,229.27,0.485,0.914,28.1,normal,False,
M004,2026-03-21 04:00:00,0.0493,233.49,0.929,0.909,28.4,normal,False,
M004,2026-03-21 04:15:00,0.0758,228.29,1.401,0.948,27.2,normal,False,
M004,2026-03-21 04:30:00,0.0336,229.04,0.681,0.862,32.4,normal,False,
M004,2026-03-21 04:45:00,0.0947,230.87,1.751,0.937,26.8,normal,False,
M004,2026-03-21 05:00:00,0.054,230.77,1.008,0.929,31.1,normal,False,
M004,2026-03-21 05:15:00,0.1068,234.69,2.092,0.87,29.2,normal,False,
M004,2026-03-21 05:30:00,0.0908,233.05,1.67,0.933,28.4,normal,False,
M004,2026-03-21 05:45:00,0.0597,228.95,1.114,0.936,26.9,normal,False,
M004,2026-03-21 06:00:00,0.2298,227.68,4.332,0.932,28.3,normal,False,
M004,2026-03-21 06:15:00,0.2559,232.75,4.908,0.896,28.5,normal,False,
M004,2026-03-21 06:30:00,0.2495,227.74,4.532,0.967,30.6,normal,False,
M004,2026-03-21 06:45:00,0.2106,234.29,3.866,0.93,27.4,normal,False,
M004,2026-03-21 07:00:00,0.3886,229.44,6.92,0.979,26.1,normal,False,
M004,2026-03-21 07:15:00,0.4679,232.88,8.783,0.915,25.2,normal,False,
M004,2026-03-21 07:30:00,0.2993,229.9,5.685,0.916,28.9,normal,False,
M004,2026-03-21 07:45:00,0.4157,227.98,8.336,0.875,27.2,normal,False,
M004,2026-03-21 08:00:00,0.3565,231.96,6.404,0.96,29.1,normal,False,
M004,2026-03-21 08:15:00,0.4282,232.17,8.441,0.874,25.7,normal,False,
M004,2026-03-21 08:30:00,0.2998,234.82,5.87,0.87,31.4,normal,False,
M004,2026-03-21 08:45:00,0.3493,230.55,6.197,0.978,27.9,normal,False,
M004,2026-03-21 09:00:00,0.4365,229.71,8.818,0.862,30.9,normal,False,
M004,2026-03-21 09:15:00,0.4335,227.69,8.093,0.941,25.6,normal,False,
M004,2026-03-21 09:30:00,0.4736,231.97,8.896,0.918,28.5,normal,False,
M004,2026-03-21 09:45:00,0.2976,233.99,5.53,0.92,28.6,normal,False,
M004,2026-03-21 10:00:00,0.2246,236.89,4.276,0.887,32.6,normal,False,
M004,2026-03-21 10:15:00,0.1262,228.4,2.314,0.955,25.1,normal,False,
M004,2026-03-21 10:30:00,0.2392,230.67,4.588,0.904,26.1,normal,False,
M004,2026-03-21 10:45:00,0.1928,225.37,3.528,0.97,30.3,normal,False,
M004,2026-03-21 11:00:00,0.2584,231.11,5.237,0.854,27.3,normal,False,
M004,2026-03-21 11:15:00,0.0984,230.19,1.917,0.892,28.8,normal,False,
M004,2026-03-21 11:30:00,0.2106,231.02,3.998,0.912,30.7,normal,False,
M004,2026-03-21 11:45:00,0.11,229.79,1.99,0.962,25.3,normal,False,
M004,2026-03-21 12:00:00,0.2346,235.24,4.199,0.95,28.5,normal,False,
M004,2026-03-21 12:15:00,0.1942,227.75,3.916,0.871,26.1,normal,False,
M004,2026-03-21 12:30:00,0.0913,230.43,1.856,0.854,28.1,normal,False,
M004,2026-03-21 12:45:00,0.162,227.06,3.059,0.933,30.4,normal,False,
M004,2026-03-21 13:00:00,0.1798,226.36,3.457,0.919,32.5,normal,False,
M004,2026-03-21 13:15:00,0.2679,226.15,5.219,0.908,27.2,normal,False,
M004,2026-03-21 13:30:00,0.1844,223.72,3.522,0.936,25.3,normal,False,
M004,2026-03-21 13:45:00,0.2292,226.45,4.195,0.965,27.6,normal,False,
M004,2026-03-21 14:00:00,0.1887,226.45,3.716,0.897,28.8,normal,False,
M004,2026-03-21 14:15:00,0.0965,226.86,1.999,0.851,28.9,normal,False,
M004,2026-03-21 14:30:00,0.1361,227.26,2.576,0.93,28.7,normal,False,
M004,2026-03-21 14:45:00,0.211,234.86,4.006,0.897,29.1,normal,False,
M004,2026-03-21 15:00:00,0.1954,224.07,3.691,0.945,26.5,normal,False,
M004,2026-03-21 15:15:00,0.1434,224.72,2.651,0.963,25.8,normal,False,
M004,2026-03-21 15:30:00,0.1207,233.06,2.431,0.852,28.0,normal,False,
M004,2026-03-21 15:45:00,0.2606,229.36,4.861,0.935,30.3,normal,False,
M004,2026-03-21 16:00:00,0.2684,226.85,4.925,0.961,28.7,normal,False,
M004,2026-03-21 16:15:00,0.1141,231.99,2.228,0.883,27.8,normal,False,
M004,2026-03-21 16:30:00,0.2241,235.47,4.326,0.88,27.9,normal,False,
M004,2026-03-21 16:45:00,0.1655,226.08,3.286,0.891,26.9,normal,False,
M004,2026-03-21 17:00:00,0.1481,230.15,2.829,0.91,29.7,normal,False,
M004,2026-03-21 17:15:00,0.1806,226.35,3.503,0.911,30.8,normal,False,
M004,2026-03-21 17:30:00,0.1231,226.16,2.299,0.947,31.1,normal,False,
M004,2026-03-21 17:45:00,0.1284,227.46,2.589,0.872,23.6,normal,False,
M004,2026-03-21 18:00:00,0.2857,231.65,5.276,0.935,24.7,normal,False,
M004,2026-03-21 18:15:00,0.3657,240.95,6.62,0.917,28.5,normal,False,
M004,2026-03-21 18:30:00,0.2903,225.4,5.606,0.919,27.7,normal,False,
M004,2026-03-21 18:45:00,0.4406,225.02,8.931,0.877,29.3,normal,False,
M004,2026-03-21 19:00:00,0.2783,224.01,5.641,0.881,24.7,normal,False,
M004,2026-03-21 19:15:00,0.442,235.51,8.046,0.933,26.4,normal,False,
M004,2026-03-21 19:30:00,0.4061,230.54,7.864,0.896,27.9,normal,False,
M004,2026-03-21 19:45:00,0.492,227.9,9.325,0.926,27.4,normal,False,
M004,2026-03-21 20:00:00,0.3329,232.12,6.725,0.853,28.0,normal,False,
M004,2026-03-21 20:15:00,0.3895,225.74,7.825,0.882,25.9,normal,False,
M004,2026-03-21 20:30:00,0.3003,234.04,5.982,0.858,29.8,normal,False,
M004,2026-03-21 20:45:00,0.2733,235.39,5.155,0.901,29.9,normal,False,
M004,2026-03-21 21:00:00,0.3572,226.29,6.66,0.948,27.8,normal,False,
M004,2026-03-21 21:15:00,0.3184,234.12,6.4,0.85,26.1,normal,False,
M004,2026-03-21 21:30:00,0.4424,224.25,9.176,0.86,31.8,normal,False,
M004,2026-03-21 21:45:00,0.4235,235.54,7.523,0.956,31.0,normal,False,
M004,2026-03-21 22:00:00,0.1416,234.03,2.775,0.872,30.2,normal,False,
M004,2026-03-21 22:15:00,0.2623,234.44,4.721,0.948,26.6,normal,False,
M004,2026-03-21 22:30:00,0.1807,228.64,3.592,0.88,27.2,normal,False,
M004,2026-03-21 22:45:00,0.1834,231.14,3.578,0.887,25.2,normal,False,
M004,2026-03-21 23:00:00,0.0902,234.43,1.618,0.951,25.3,normal,False,
M004,2026-03-21 23:15:00,0.0951,232.97,1.783,0.916,27.0,normal,False,
M004,2026-03-21 23:30:00,0.112,231.05,2.009,0.965,28.7,normal,False,
M004,2026-03-21 23:45:00,0.2143,222.96,4.291,0.896,28.8,normal,False,
M004,2026-03-22 00:00:00,0.0492,226.15,0.964,0.903,24.6,normal,False,
M004,2026-03-22 00:15:00,0.0184,229.96,0.337,0.949,25.0,normal,False,
M004,2026-03-22 00:30:00,0.0693,235.48,1.256,0.937,26.3,normal,False,
M004,2026-03-22 00:45:00,0.0403,230.2,0.762,0.919,28.4,normal,False,
M004,2026-03-22 01:00:00,0.0339,233.03,0.622,0.935,27.0,normal,False,
M004,2026-03-22 01:15:00,0.1031,227.72,1.925,0.941,28.4,normal,False,
M004,2026-03-22 01:30:00,0.0409,226.4,0.812,0.89,27.3,normal,False,
M004,2026-03-22 01:45:00,0.0927,226.72,1.766,0.926,28.9,normal,False,
M004,2026-03-22 02:00:00,0.075,232.14,1.376,0.939,30.5,normal,False,
M004,2026-03-22 02:15:00,0.101,233.2,1.773,0.977,29.2,normal,False,
M004,2026-03-22 02:30:00,0.0508,231.16,1.012,0.869,29.1,normal,False,
M004,2026-03-22 02:45:00,0.0748,229.28,1.354,0.964,26.0,normal,False,
M004,2026-03-22 03:00:00,0.0891,234.61,1.746,0.87,29.1,normal,False,
M004,2026-03-22 03:15:00,0.0355,232.26,0.633,0.966,27.1,normal,False,
M004,2026-03-22 03:30:00,0.0687,237.09,1.207,0.96,30.8,normal,False,
M004,2026-03-22 03:45:00,0.0261,228.16,0.474,0.966,27.0,normal,False,
M004,2026-03-22 04:00:00,0.103,232.21,1.926,0.921,28.1,normal,False,
M004,2026-03-22 04:15:00,0.0606,230.61,1.156,0.909,31.0,normal,False,
M004,2026-03-22 04:30:00,0.0194,230.53,0.362,0.931,28.0,normal,False,
M004,2026-03-22 04:45:00,0.0592,231.24,1.067,0.96,25.3,normal,False,
M004,2026-03-22 05:00:00,0.0195,230.36,0.367,0.922,25.6,normal,False,
M004,2026-03-22 05:15:00,0.0258,231.89,0.492,0.905,23.5,normal,False,
M004,2026-03-22 05:30:00,0.0811,229.21,1.564,0.905,31.6,normal,False,
M004,2026-03-22 05:45:00,0.0815,233.72,1.528,0.913,28.8,normal,False,
M004,2026-03-22 06:00:00,0.1934,235.77,3.622,0.906,27.3,normal,False,
M004,2026-03-22 06:15:00,0.0902,226.24,1.768,0.902,27.9,normal,False,
M004,2026-03-22 06:30:00,0.1478,228.88,2.733,0.945,28.0,normal,False,
M004,2026-03-22 06:45:00,0.2259,229.88,4.32,0.91,25.0,normal,False,
M004,2026-03-22 07:00:00,0.3499,227.08,6.4,0.963,27.3,normal,False,
M004,2026-03-22 07:15:00,0.4575,235.68,8.486,0.915,27.3,normal,False,
M004,2026-03-22 07:30:00,0.2892,228.18,5.382,0.942,29.7,normal,False,
M004,2026-03-22 07:45:00,0.3887,228.98,7.216,0.941,32.4,normal,False,
M004,2026-03-22 08:00:00,0.2774,232.44,5.252,0.909,29.6,normal,False,
M004,2026-03-22 08:15:00,0.3734,224.37,7.044,0.945,28.9,normal,False,
M004,2026-03-22 08:30:00,0.4566,230.13,8.779,0.904,30.3,normal,False,
M004,2026-03-22 08:45:00,0.457,231.95,8.429,0.935,29.3,normal,False,
M004,2026-03-22 09:00:00,0.4687,230.92,9.419,0.862,27.3,normal,False,
M004,2026-03-22 09:15:00,0.4385,226.26,8.921,0.869,29.1,normal,False,
M004,2026-03-22 09:30:00,0.3039,226.42,6.2,0.866,28.4,normal,False,
M004,2026-03-22 09:45:00,0.3276,234.92,5.715,0.976,31.8,normal,False,
M004,2026-03-22 10:00:00,0.1115,228.96,2.164,0.9,30.5,normal,False,
M004,2026-03-22 10:15:00,0.1528,229.79,2.794,0.952,26.4,normal,False,
M004,2026-03-22 10:30:00,0.2476,229.83,4.47,0.964,33.2,normal,False,
M004,2026-03-22 10:45:00,0.2231,231.7,4.251,0.906,26.7,normal,False,
M004,2026-03-22 11:00:00,0.1972,231.0,3.513,0.972,30.0,normal,False,
M004,2026-03-22 11:15:00,0.2459,233.44,4.788,0.88,27.9,normal,False,
M004,2026-03-22 11:30:00,0.2145,235.85,4.177,0.871,28.2,normal,False,
M004,2026-03-22 11:45:00,0.133,231.04,2.593,0.888,25.3,normal,False,
M004,2026-03-22 12:00:00,0.2361,234.57,4.138,0.973,26.0,normal,False,
M004,2026-03-22 12:15:00,0.1992,232.32,4.026,0.852,27.5,normal,False,
M004,2026-03-22 12:30:00,0.1362,225.68,2.599,0.929,27.6,normal,False,
M004,2026-03-22 12:45:00,0.1904,224.32,3.747,0.906,27.0,normal,False,
