meter_id,timestamp,energy_kwh,reading_kwh,detected,risk_score,risk_level,rule_triggered,attack_type,ground_truth,detection_time
M005,2026-03-05 00:15:00,0.0361,0.0181,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 00:15:00,0.0361,0.0361,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 00:30:00,0.0611,0.0306,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 00:30:00,0.0611,0.0611,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 00:45:00,0.0787,0.0787,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 00:45:00,0.0787,0.0394,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 01:00:00,0.0392,0.0392,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 01:00:00,0.0392,0.0196,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 01:15:00,0.0257,0.0257,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 01:15:00,0.0257,0.0129,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 01:30:00,0.0496,0.0496,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 01:30:00,0.0496,0.0248,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 01:45:00,0.0395,0.0198,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 01:45:00,0.0395,0.0395,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 02:00:00,0.0446,0.0446,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 02:00:00,0.0446,0.0223,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 02:15:00,0.1208,0.1208,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 02:15:00,0.1208,0.0604,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 02:30:00,0.0706,0.0706,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 02:30:00,0.0706,0.0353,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 02:45:00,0.0783,0.0783,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 02:45:00,0.0783,0.0391,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 03:00:00,0.0566,0.0566,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 03:00:00,0.0566,0.0283,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 03:15:00,0.0567,0.0567,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 03:15:00,0.0567,0.0284,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 03:30:00,0.0233,0.0117,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 03:30:00,0.0233,0.0233,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 03:45:00,0.0224,0.0224,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 03:45:00,0.0224,0.0112,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 04:00:00,0.1,0.1,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 04:00:00,0.1,0.05,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 04:15:00,0.0584,0.0584,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 04:15:00,0.0584,0.0292,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 04:30:00,0.0421,0.0421,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 04:30:00,0.0421,0.021,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 04:45:00,0.041,0.0205,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 04:45:00,0.041,0.041,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 05:00:00,0.0636,0.0636,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 05:00:00,0.0636,0.0318,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 05:15:00,0.0643,0.0643,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 05:15:00,0.0643,0.0321,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 05:30:00,0.0582,0.0582,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 05:30:00,0.0582,0.0291,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 05:45:00,0.1123,0.1123,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 05:45:00,0.1123,0.0561,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 06:00:00,0.2483,0.1241,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 06:00:00,0.2483,0.2483,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 06:15:00,0.2061,0.1031,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 06:15:00,0.2061,0.2061,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 06:30:00,0.1867,0.1867,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 06:30:00,0.1867,0.0934,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 06:45:00,0.2803,0.2803,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 06:45:00,0.2803,0.1401,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 07:00:00,0.3982,0.3982,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 07:00:00,0.3982,0.1991,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 07:15:00,0.462,0.462,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 07:15:00,0.462,0.231,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 07:30:00,0.47,0.47,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 07:30:00,0.47,0.235,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 07:45:00,0.5968,0.2984,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 07:45:00,0.5968,0.5968,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 08:00:00,0.452,0.452,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 08:00:00,0.452,0.226,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 08:15:00,0.4816,0.4816,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 08:15:00,0.4816,0.2408,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 08:30:00,0.3956,0.3956,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 08:30:00,0.3956,0.1978,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 08:45:00,0.5789,0.5789,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 08:45:00,0.5789,0.2894,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 09:00:00,0.4015,0.2008,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 09:00:00,0.4015,0.4015,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 09:15:00,0.3697,0.3697,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 09:15:00,0.3697,0.1848,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 09:30:00,0.5476,0.5476,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 09:30:00,0.5476,0.2738,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 09:45:00,0.511,0.511,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 09:45:00,0.511,0.2555,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 10:00:00,0.1827,0.1827,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 10:00:00,0.1827,0.0914,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 10:15:00,0.3152,0.3152,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 10:15:00,0.3152,0.1576,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 10:30:00,0.1847,0.0924,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 10:30:00,0.1847,0.1847,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 10:45:00,0.2195,0.2195,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 10:45:00,0.2195,0.1098,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 11:00:00,0.1957,0.1957,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 11:00:00,0.1957,0.0979,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 11:15:00,0.1593,0.1593,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 11:15:00,0.1593,0.0796,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 11:30:00,0.3107,0.3107,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 11:30:00,0.3107,0.1553,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 11:45:00,0.3226,0.1613,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 11:45:00,0.3226,0.3226,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 12:00:00,0.1622,0.1622,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 12:00:00,0.1622,0.0811,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 12:15:00,0.1786,0.1786,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 12:15:00,0.1786,0.0893,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 12:30:00,0.3121,0.3121,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 12:30:00,0.3121,0.156,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 12:45:00,0.2116,0.2116,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 12:45:00,0.2116,0.1058,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 13:00:00,0.3288,0.1644,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 13:00:00,0.3288,0.3288,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 13:15:00,0.2885,0.2885,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 13:15:00,0.2885,0.1442,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 13:30:00,0.2585,0.2585,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 13:30:00,0.2585,0.1293,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 13:45:00,0.2559,0.2559,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 13:45:00,0.2559,0.128,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 14:00:00,0.2458,0.2458,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 14:00:00,0.2458,0.1229,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 14:15:00,0.1917,0.1917,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 14:15:00,0.1917,0.0959,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 14:30:00,0.1421,0.0711,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 14:30:00,0.1421,0.1421,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 14:45:00,0.2869,0.1434,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 14:45:00,0.2869,0.2869,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 15:00:00,0.1169,0.1169,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 15:00:00,0.1169,0.0585,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 15:15:00,0.2058,0.2058,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 15:15:00,0.2058,0.1029,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 15:30:00,0.1398,0.1398,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 15:30:00,0.1398,0.0699,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 15:45:00,0.2534,0.2534,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 15:45:00,0.2534,0.1267,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 16:00:00,0.227,0.1135,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 16:00:00,0.227,0.227,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 16:15:00,0.1121,0.1121,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 16:15:00,0.1121,0.0561,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 16:30:00,0.2287,0.2287,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 16:30:00,0.2287,0.1143,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 16:45:00,0.1143,0.1143,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 16:45:00,0.1143,0.0571,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 17:00:00,0.3105,0.3105,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 17:00:00,0.3105,0.1552,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 17:15:00,0.294,0.294,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 17:15:00,0.294,0.147,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 17:30:00,0.2414,0.1207,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 17:30:00,0.2414,0.2414,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 17:45:00,0.1531,0.1531,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 17:45:00,0.1531,0.0766,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 18:00:00,0.5133,0.5133,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 18:00:00,0.5133,0.2566,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 18:15:00,0.3939,0.3939,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 18:15:00,0.3939,0.1969,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 18:30:00,0.3919,0.3919,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 18:30:00,0.3919,0.196,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 18:45:00,0.577,0.2885,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 18:45:00,0.577,0.577,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 19:00:00,0.4625,0.4625,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 19:00:00,0.4625,0.2313,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 19:15:00,0.3997,0.3997,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 19:15:00,0.3997,0.1998,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 19:30:00,0.5628,0.5628,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 19:30:00,0.5628,0.2814,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 19:45:00,0.4956,0.4956,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 19:45:00,0.4956,0.2478,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 20:00:00,0.4777,0.2389,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 20:00:00,0.4777,0.4777,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 20:15:00,0.4629,0.2314,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 20:15:00,0.4629,0.4629,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 20:30:00,0.5656,0.5656,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 20:30:00,0.5656,0.2828,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 20:45:00,0.5694,0.5694,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 20:45:00,0.5694,0.2847,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 21:00:00,0.5976,0.5976,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 21:00:00,0.5976,0.2988,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 21:15:00,0.5761,0.5761,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 21:15:00,0.5761,0.288,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 21:30:00,0.3897,0.3897,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 21:30:00,0.3897,0.1948,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 21:45:00,0.3555,0.1777,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 21:45:00,0.3555,0.3555,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 22:00:00,0.1932,0.1932,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 22:00:00,0.1932,0.0966,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 22:15:00,0.1562,0.1562,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 22:15:00,0.1562,0.0781,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 22:30:00,0.2205,0.2205,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-05 22:30:00,0.2205,0.1103,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 22:45:00,0.1466,0.1466,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 22:45:00,0.1466,0.0733,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 23:00:00,0.166,0.083,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 23:00:00,0.166,0.166,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-05 23:15:00,0.2074,0.2074,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 23:15:00,0.2074,0.1037,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 23:30:00,0.1893,0.1893,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 23:30:00,0.1893,0.0946,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-05 23:45:00,0.253,0.253,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-05 23:45:00,0.253,0.1265,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 00:00:00,0.0746,0.0746,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-06 00:00:00,0.0746,0.0373,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 00:15:00,0.0979,0.049,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 00:15:00,0.0979,0.0979,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-06 00:30:00,0.0582,0.0582,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-06 00:30:00,0.0582,0.0291,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 00:45:00,0.0831,0.0831,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M005,2026-03-06 00:45:00,0.0831,0.0415,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 01:00:00,0.1122,0.1122,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M005,2026-03-06 01:00:00,0.1122,0.0561,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 01:15:00,0.0548,0.0548,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-06 01:15:00,0.0548,0.0274,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 01:30:00,0.0479,0.0479,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-06 01:30:00,0.0479,0.0239,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 01:45:00,0.0427,0.0214,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 01:45:00,0.0427,0.0427,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-06 02:00:00,0.0505,0.0505,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-06 02:00:00,0.0505,0.0253,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M005,2026-03-06 02:15:00,0.0468,0.0468,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M005,2026-03-06 02:15:00,0.0468,0.0234,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
